Unnamed: 0,height,img_name,label,width,x,y,file_path
,75.0,n0309_aug0.png,1,61.0,277.0,488.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0309_aug0.png
,78.95771939489737,n0309_aug1.png,1,62.78636103297197,718.9606528940154,518.2703221190391,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0309_aug1.png
,25.0,n1080_aug0.png,1,20.0,736.0,488.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1080_aug0.png
,25.0,n1080_aug1.png,1,20.0,736.0,488.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1080_aug1.png
,43.668353851517054,n0505_aug0.png,1,49.1249996826474,754.57739801055,643.6843960256937,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0505_aug0.png
,42.007309913263384,n0505_aug1.png,1,39.17911733641631,737.9352100112662,624.9941252242699,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0505_aug1.png
,37.66665841793656,n0637_aug0.png,1,39.81043950063554,337.26610249526595,569.3511853503144,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0637_aug0.png
,38.0,n0637_aug1.png,1,35.0,302.0,541.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0637_aug1.png
,46.0,n0637_aug0.png,1,35.0,309.0,271.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0637_aug0.png
,46.0,n0637_aug1.png,1,35.0,309.0,271.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0637_aug1.png
,53.0,n0637_aug0.png,1,43.0,755.0,370.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0637_aug0.png
,56.25228601318372,n0637_aug1.png,1,49.566328260607975,779.6495778839262,386.8208520922482,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0637_aug1.png
,88.73020824498349,n0353_aug0.png,1,72.57261400312427,369.11565442191045,527.7152675682191,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0353_aug0.png
,89.0,n0353_aug1.png,1,70.0,646.0,462.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0353_aug1.png
,60.0,n0353_aug0.png,1,58.0,362.0,407.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0353_aug0.png
,60.0,n0353_aug1.png,1,58.0,604.0,407.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0353_aug1.png
,45.0,n0129_aug0.png,1,43.0,166.0,753.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0129_aug0.png
,47.2062101625022,n0129_aug1.png,1,45.82730023505647,196.7906424815642,796.3072756867037,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0129_aug1.png
,37.0,n0129_aug0.png,1,32.0,707.0,391.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0129_aug0.png
,37.0,n0129_aug1.png,1,32.0,285.0,391.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0129_aug1.png
,38.77293183232962,n0129_aug0.png,1,34.249877735381745,344.76113366124326,564.1400065921871,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0129_aug0.png
,48.99048047498127,n0129_aug1.png,1,38.72297464759117,734.4307411006306,586.7503315926492,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0129_aug1.png
,39.22676777845811,n1010_aug0.png,1,36.975796227165745,211.24864908684532,741.9917054135193,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1010_aug0.png
,36.0,n1010_aug1.png,1,34.0,178.0,738.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1010_aug1.png
,57.0,n0384_aug0.png,1,75.0,722.0,442.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0384_aug0.png
,72.15701575419052,n0384_aug1.png,1,85.0172775694503,266.21813674175723,526.3464229458932,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0384_aug1.png
,46.0,n0493_aug0.png,1,49.0,732.0,466.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0493_aug0.png
,46.0,n0493_aug1.png,1,49.0,732.0,466.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0493_aug1.png
,65.0,n0881_aug0.png,1,67.0,590.0,251.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0881_aug0.png
,76.51917412458556,n0881_aug1.png,1,83.12568396088886,679.7032447963957,318.3744372748332,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0881_aug1.png
,47.822977101582865,n0873_aug0.png,1,51.01289495972139,656.6825350953801,783.2340158451808,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0873_aug0.png
,50.05089998855078,n0873_aug1.png,1,44.8272303400513,440.5248838670702,797.1230462350808,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0873_aug1.png
,65.30903849981121,n0873_aug0.png,1,64.54912771057184,732.6779327931634,822.3636872774065,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0873_aug0.png
,62.73859004822805,n0873_aug1.png,1,71.72995274332163,750.2393625467226,791.3432048753275,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0873_aug1.png
,94.83004421247733,n0123_aug0.png,1,95.1607039661518,290.68012629827183,602.5427047822299,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0123_aug0.png
,97.20675968950411,n0123_aug1.png,1,86.59835034140985,731.0137576790588,632.6945161292344,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0123_aug1.png
,82.03559991074485,n0123_aug0.png,1,72.56810077061039,839.9763027362374,815.3153280374438,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0123_aug0.png
,68.91720185999725,n0123_aug1.png,1,57.93958411179739,211.45608584859968,742.7066507832872,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0123_aug1.png
,92.0,n0550_aug0.png,1,97.0,320.0,541.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0550_aug0.png
,91.55662604835652,n0550_aug1.png,1,110.09423503565813,656.1406034102603,597.1306441469833,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0550_aug1.png
,56.34900521503482,n0271_aug0.png,1,52.991920898273065,749.554656731212,692.673644628142,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0271_aug0.png
,62.11635791317792,n0271_aug1.png,1,49.45219317109422,753.8880443298457,674.8669371071446,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0271_aug1.png
,81.0,n0969_aug0.png,1,64.0,332.0,460.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0969_aug0.png
,81.0,n0969_aug1.png,1,64.0,628.0,460.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0969_aug1.png
,65.0,n0731_aug0.png,1,49.0,120.0,625.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0731_aug0.png
,70.40121427362976,n0731_aug1.png,1,54.12236985453592,916.1887302614243,650.3702994743987,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0731_aug1.png
,48.45424565987054,n0447_aug0.png,1,35.29306749969567,430.7282896122366,378.53126235385054,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0447_aug0.png
,43.0,n0447_aug1.png,1,30.0,401.0,333.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0447_aug1.png
,53.51594029209991,n0194_aug0.png,1,54.98625630354178,259.5780693488547,852.8242418398411,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0194_aug0.png
,47.0,n0194_aug1.png,1,53.0,179.0,767.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0194_aug1.png
,37.0,n0241_aug0.png,1,33.0,176.0,645.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0241_aug0.png
,38.618341107323545,n0241_aug1.png,1,36.93159219086576,208.68920293073498,651.1712557722103,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0241_aug1.png
,51.0,n0683_aug0.png,1,44.0,811.0,523.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0683_aug0.png
,51.0,n0683_aug1.png,1,44.0,169.0,523.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0683_aug1.png
,39.848920948722366,n0199_aug0.png,1,29.993463964934477,205.44949981360125,799.8885547157561,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0199_aug0.png
,39.0,n0199_aug1.png,1,31.0,142.0,745.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0199_aug1.png
,36.0,n0764_aug0.png,1,36.0,229.0,591.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0764_aug0.png
,36.0,n0764_aug1.png,1,36.0,759.0,591.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0764_aug1.png
,32.0,n0629_aug0.png,1,32.0,117.0,594.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0629_aug0.png
,36.23499556735044,n0629_aug1.png,1,32.68650035895564,914.8683833350711,627.2799861988689,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0629_aug1.png
,40.0,n0747_aug0.png,1,32.0,753.0,429.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0747_aug0.png
,40.0,n0747_aug1.png,1,32.0,239.0,429.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0747_aug1.png
,120.56552513131089,n0933_aug0.png,1,131.26384434372267,700.4467286177608,287.3022516803787,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0933_aug0.png
,113.33141489519699,n0933_aug1.png,1,140.80631517922393,286.496262869387,304.84768546824057,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0933_aug1.png
,139.3053798029698,n0933_aug0.png,1,146.23282460554992,735.5511627547961,524.114715271153,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0933_aug0.png
,150.10966695000798,n0933_aug1.png,1,126.04198032267868,716.0159820685124,533.8036566312135,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0933_aug1.png
,32.0,n0743_aug0.png,1,32.0,102.0,779.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0743_aug0.png
,32.0,n0743_aug1.png,1,32.0,102.0,779.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0743_aug1.png
,56.27636962568653,n0047_aug0.png,1,40.33390415022029,791.0941108001443,395.5598999628951,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0047_aug0.png
,56.07685758522342,n0047_aug1.png,1,37.852964439575544,300.90428682367286,402.933441125505,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0047_aug1.png
,67.98356557423335,n0176_aug0.png,1,64.34869485173311,300.45775523400755,590.9066444198452,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0176_aug0.png
,60.0,n0176_aug1.png,1,59.0,233.0,509.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0176_aug1.png
,62.73736895389732,n0097_aug0.png,1,58.59763788461862,314.1981411234543,628.721018802741,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0097_aug0.png
,60.0,n0097_aug1.png,1,58.0,257.0,598.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0097_aug1.png
,32.93648679922137,n0267_aug0.png,1,23.01010987533408,327.54571339729034,363.2932938766767,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0267_aug0.png
,33.0,n0267_aug1.png,1,23.0,239.0,321.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0267_aug1.png
,43.0,n0267_aug0.png,1,54.0,206.0,600.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0267_aug0.png
,40.988438281944354,n0267_aug1.png,1,57.18927555065386,821.329987519995,651.0178482691829,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0267_aug1.png
,39.0,n0267_aug0.png,1,38.0,188.0,554.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0267_aug0.png
,39.0,n0267_aug1.png,1,38.0,188.0,554.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0267_aug1.png
,42.0,n0233_aug0.png,1,46.0,739.0,554.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0233_aug0.png
,48.9607444994042,n0233_aug1.png,1,52.55546100241588,790.0988693800252,631.9364809796324,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0233_aug1.png
,58.887304228419566,n0514_aug0.png,1,71.71188040436039,757.4698969735553,407.2655493582296,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0514_aug0.png
,58.0,n0514_aug1.png,1,71.0,234.0,363.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0514_aug1.png
,39.581198386007486,n0104_aug0.png,1,36.75690338764821,267.7359271969668,410.87607686045874,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0104_aug0.png
,40.0,n0104_aug1.png,1,34.0,761.0,326.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0104_aug1.png
,20.442199260063035,n0999_aug0.png,1,33.72258603666546,811.570247581439,639.6293675970612,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0999_aug0.png
,20.33750818973681,n0999_aug1.png,1,30.534534666829472,314.3707594095815,700.2952946003612,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0999_aug1.png
,32.0,n0999_aug0.png,1,38.0,276.0,425.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0999_aug0.png
,32.0,n0999_aug1.png,1,38.0,710.0,425.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0999_aug1.png
,34.0,n0944_aug0.png,1,27.0,852.0,581.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0944_aug0.png
,34.0,n0944_aug1.png,1,27.0,852.0,581.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0944_aug1.png
,26.898573947404202,n0944_aug0.png,1,27.99599827486736,861.4900481204215,613.3056694319087,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0944_aug0.png
,27.0,n0944_aug1.png,1,26.0,807.0,602.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0944_aug1.png
,42.0,n0302_aug0.png,1,36.0,176.0,729.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0302_aug0.png
,42.0,n0302_aug1.png,1,36.0,812.0,729.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0302_aug1.png
,70.0,n0565_aug0.png,1,63.0,390.0,663.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0565_aug0.png
,70.0,n0565_aug1.png,1,63.0,571.0,663.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0565_aug1.png
,26.0,n0627_aug0.png,1,30.0,783.0,716.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0627_aug0.png
,26.0,n0627_aug1.png,1,30.0,783.0,716.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0627_aug1.png
,51.0,n0655_aug0.png,1,71.0,604.0,301.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0655_aug0.png
,51.0,n0655_aug1.png,1,71.0,604.0,301.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0655_aug1.png
,84.37227581468841,n0655_aug0.png,1,71.3022291937524,417.3841592502262,407.0143937309582,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0655_aug0.png
,95.27673707060296,n0655_aug1.png,1,84.34836101316512,611.2850008214413,361.256220223755,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0655_aug1.png
,47.0,n0336_aug0.png,1,34.0,780.0,396.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0336_aug0.png
,47.0,n0336_aug1.png,1,34.0,780.0,396.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0336_aug1.png
,105.13289750204467,n1030_aug0.png,1,86.91408651535244,757.9893642206873,384.9401044370642,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1030_aug0.png
,89.72452304710038,n1030_aug1.png,1,80.02856816885753,730.1080547969237,356.9575323926346,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1030_aug1.png
,55.76590892256405,n0699_aug0.png,1,53.49510369180163,205.51260893016914,505.34526899911106,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0699_aug0.png
,57.899430183987704,n0699_aug1.png,1,55.605607510197046,832.5014578242459,464.01453896520235,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0699_aug1.png
,53.76806338367339,n0951_aug0.png,1,50.057799249125026,237.86988204333937,645.9376001153807,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0951_aug0.png
,51.8020178045324,n0951_aug1.png,1,56.52177303042839,215.81824463874779,596.7560314383052,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0951_aug1.png
,65.65177736336364,n0008_aug0.png,1,67.74115343301867,600.4989088771415,728.0390252518482,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0008_aug0.png
,63.0,n0008_aug1.png,1,60.0,557.0,676.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0008_aug1.png
,50.82542613893986,n0412_aug0.png,1,59.20557479163688,343.6921685273219,335.9084553764408,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0412_aug0.png
,54.12119415019623,n0412_aug1.png,1,55.772584961673374,726.5277623717989,320.8846570907851,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0412_aug1.png
,66.0,n0412_aug0.png,1,77.0,777.0,698.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0412_aug0.png
,66.0,n0412_aug1.png,1,77.0,777.0,698.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0412_aug1.png
,47.50546691029865,n0013_aug0.png,1,41.43743530619565,938.1410466536206,696.105020599108,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0013_aug0.png
,50.13011665881413,n0013_aug1.png,1,37.53558628720896,903.2821913046056,730.797842212268,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0013_aug1.png
,54.0,n1058_aug0.png,1,50.0,801.0,566.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1058_aug0.png
,54.0,n1058_aug1.png,1,50.0,173.0,566.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1058_aug1.png
,48.605459436909655,n1058_aug0.png,1,46.31015463413121,320.8498945627241,606.7457222188929,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1058_aug0.png
,46.0,n1058_aug1.png,1,45.0,707.0,562.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1058_aug1.png
,36.0,n0102_aug0.png,1,50.0,130.0,732.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0102_aug0.png
,45.41673123106261,n0102_aug1.png,1,58.187588662136704,946.4309985131072,733.9041905797732,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0102_aug1.png
,93.25263918982455,n0486_aug0.png,1,91.65660333009782,781.7099276853234,633.2315098511775,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0486_aug0.png
,98.23644447844447,n0486_aug1.png,1,110.54020196815691,202.06219435756805,572.2200498526508,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0486_aug1.png
,44.0,n0548_aug0.png,1,57.0,757.0,697.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0548_aug0.png
,44.0,n0548_aug1.png,1,57.0,757.0,697.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0548_aug1.png
,54.267699821291444,n0548_aug0.png,1,51.56162622186366,903.0166420283143,868.4858803599811,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0548_aug0.png
,46.0,n0548_aug1.png,1,43.0,113.0,757.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0548_aug1.png
,32.89436890138131,n0065_aug0.png,1,40.8310493333438,639.8787534116007,709.2061552985801,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0065_aug0.png
,31.023949136199235,n0065_aug1.png,1,35.325625742119655,647.3864494629856,708.0699200100569,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0065_aug1.png
,47.48120240051742,n0065_aug0.png,1,44.740899286884996,816.3191428594807,726.1230151048036,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0065_aug0.png
,44.0,n0065_aug1.png,1,41.0,746.0,672.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0065_aug1.png
,127.72135669440962,n0531_aug0.png,1,113.03067699029185,319.65452396619247,397.92383668916233,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0531_aug0.png
,127.0,n0531_aug1.png,1,102.0,634.0,334.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0531_aug1.png
,89.0,n0531_aug0.png,1,76.0,192.0,581.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0531_aug0.png
,103.81482994870817,n0531_aug1.png,1,82.84840898978868,239.64657978895983,604.1151921202345,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0531_aug1.png
,75.0,n0531_aug0.png,1,66.0,749.0,503.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0531_aug0.png
,75.0,n0531_aug1.png,1,66.0,209.0,503.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0531_aug1.png
,31.352549636582353,n0056_aug0.png,1,31.11157696303519,925.1904511373604,639.190561329427,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0056_aug0.png
,29.0,n0056_aug1.png,1,27.0,853.0,647.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0056_aug1.png
,40.84753970852512,n0056_aug0.png,1,46.173512051258285,893.7820116537091,744.4085301981839,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0056_aug0.png
,42.0,n0056_aug1.png,1,48.0,95.0,691.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0056_aug1.png
,77.61443925056142,n0417_aug0.png,1,81.55680383086587,846.6379066524387,701.3370360202518,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0417_aug0.png
,70.0,n0417_aug1.png,1,71.0,765.0,673.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0417_aug1.png
,94.0,n1014_aug0.png,1,82.0,204.0,310.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1014_aug0.png
,100.46128999494545,n1014_aug1.png,1,95.63920581663496,266.7286824072252,327.8019185412901,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1014_aug1.png
,61.0,n1014_aug0.png,1,30.0,811.0,482.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1014_aug0.png
,61.0,n1014_aug1.png,1,30.0,183.0,482.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1014_aug1.png
,105.0,n1014_aug0.png,1,94.0,679.0,507.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1014_aug0.png
,126.4504610880382,n1014_aug1.png,1,110.12218736910421,297.587593339279,579.5174910912081,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1014_aug1.png
,54.0,n0195_aug0.png,1,52.0,808.0,556.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0195_aug0.png
,55.09251151941169,n0195_aug1.png,1,56.34303548720425,842.3557661656678,635.531729275895,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0195_aug1.png
,60.09469132387511,n0860_aug0.png,1,66.33994334406981,386.0402134497617,399.78489194671533,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0860_aug0.png
,59.50259420133955,n0860_aug1.png,1,66.79650021356696,399.46690576944235,401.16872758226117,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0860_aug1.png
,18.0,n0563_aug0.png,1,19.0,833.0,616.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0563_aug0.png
,18.0,n0563_aug1.png,1,19.0,172.0,616.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0563_aug1.png
,53.0,n0634_aug0.png,1,56.0,183.0,618.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0634_aug0.png
,55.88349530135565,n0634_aug1.png,1,63.410234389255265,831.7091581586963,692.0033165005239,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0634_aug1.png
,81.83483459004509,n0914_aug0.png,1,74.34925122561845,342.05909079380814,339.6738911040412,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0914_aug0.png
,86.0,n0914_aug1.png,1,72.0,289.0,278.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0914_aug1.png
,78.0,n0914_aug0.png,1,67.0,699.0,524.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0914_aug0.png
,78.0,n0914_aug1.png,1,67.0,699.0,524.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0914_aug1.png
,138.0,n0914_aug0.png,1,107.0,200.0,206.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0914_aug0.png
,138.0,n0914_aug1.png,1,107.0,717.0,206.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0914_aug1.png
,43.62074291445151,n0815_aug0.png,1,32.72396140345404,789.7845517357968,669.1700813805248,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0815_aug0.png
,41.0,n0815_aug1.png,1,35.0,756.0,614.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0815_aug1.png
,41.522481085834784,n0481_aug0.png,1,42.99695796837332,219.9717002955136,601.8170323607991,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0481_aug0.png
